"t","y","mu","q_001","q_005","q_010","q_015","q_020","q_025","q_030","q_035","q_040","q_045","q_050","q_055","q_060","q_065","q_070","q_075","q_080","q_085","q_090","q_095","q_099"
3490,-9.84743690133979,-11.9975838477435,-21.7349057133602,-18.8823964616167,-17.3617343345824,-16.3357508168319,-15.5203316412633,-14.8207745949255,-14.1925507465948,-13.610407727047,-13.0580109293862,-12.5235606348134,-11.9975838477435,-11.4716070606737,-10.9371567661008,-10.38475996844,-9.80261694889228,-9.17439310056152,-8.47483605422374,-7.65941687865509,-6.63343336090467,-5.11277123387035,-2.26026198212687
3491,-22.7867671170695,-22.8196663101559,-32.5569880134513,-29.7044788092592,-28.1838167075743,-27.157833206927,-26.3424140449514,-25.6428570102753,-25.014633172417,-24.4324901625736,-23.8800933741213,-23.3456430884577,-22.8196663101559,-22.2936895318541,-21.7592392461905,-21.2068424577382,-20.6246994478948,-19.9964756100366,-19.2969185753604,-18.4814994133848,-17.4555159127376,-15.9348538110527,-13.0823446068606
3492,-28.7345528596617,-33.2164703997487,-42.9537919407819,-40.1012827841239,-38.5806207077792,-37.5546372242289,-36.7392180758414,-36.0396610528226,-35.411437225433,-34.8292942252904,-34.2768974460432,-33.7424471692856,-33.2164703997487,-32.6904936302117,-32.1560433534542,-31.6036465742069,-31.0215035740643,-30.3932797466748,-29.693722723656,-28.8783035752685,-27.8523200917181,-26.3316580153735,-23.4791488587154
3493,-41.1929363977649,-39.6569231648037,-49.3942445436342,-46.5417354344928,-45.0210733834791,-43.9950899170194,-43.179670782215,-42.4801137708494,-41.8518899539246,-41.2697469634793,-40.7173501934338,-40.1828999255791,-39.6569231648037,-39.1309464040284,-38.5964961361737,-38.0440993661282,-37.4619563756828,-36.8337325587581,-36.1341755473925,-35.3187564125881,-34.2927729461284,-32.7721108951147,-29.9196017859733
3494,-50.2460486750734,-47.8235238711069,-57.5608450877937,-54.7083360261516,-53.1876740004596,-52.1616905510844,-51.3462714298582,-50.6467144301414,-50.0184906236777,-49.436347642926,-48.8839508820789,-48.3495006231237,-47.8235238711069,-47.29754711909,-46.7630968601348,-46.2107000992877,-45.628557118536,-45.0003333120723,-44.3007763123556,-43.4853571911293,-42.4593737417541,-40.9387117160621,-38.08620265442
3495,-50.7252559276663,-55.4121673226941,-65.1494883772965,-62.2969793631364,-60.7763173627569,-59.7503339304599,-58.9349148228069,-58.2353578347347,-57.6071340387282,-57.0249910676667,-56.4725943160147,-55.9381440659558,-55.4121673226941,-54.8861905794325,-54.3517403293736,-53.7993435777215,-53.2172006066601,-52.5889768106536,-51.8894198225814,-51.0740007149284,-50.0480172826314,-48.5273552822519,-45.6748462680918
3496,-59.2212799310302,-58.1702192957871,-67.9075401883641,-65.0550312216687,-63.5343692465924,-62.5083858313674,-61.6929667372826,-60.9934097608508,-60.3651859752977,-59.7830430139229,-59.2306462714625,-58.6961960302967,-58.1702192957871,-57.6442425612775,-57.1097923201117,-56.5573955776513,-55.9752526162764,-55.3470288307234,-54.6474718542915,-53.8320527602068,-52.8060693449818,-51.2854073699055,-48.4328984032101
3497,-63.4090146128457,-63.0681680174871,-72.8054887480978,-69.9529798288498,-68.4323178790675,-67.4063344809082,-66.5909154003868,-65.8913584355911,-65.2631346604876,-64.6809917087959,-64.1285949755238,-63.5941447432478,-63.0681680174871,-62.5421912917263,-62.0077410594503,-61.4553443261782,-60.8732013744865,-60.244977599383,-59.5454206345873,-58.7300015540659,-57.7040181559066,-56.1833562061243,-53.3308472868763
3498,-64.6141762710571,-67.1383492508334,-76.875669819537,-74.023160947719,-72.5024990232215,-71.4765156421218,-70.6610965751587,-69.9615396219949,-69.3333158573372,-68.751172915325,-68.1987761912379,-67.6643259678484,-67.1383492508334,-66.6123725338183,-66.0779223104289,-65.5255255863417,-64.9433826443296,-64.3151588796719,-63.6156019265081,-62.800182859545,-61.7741994784453,-60.2535375539478,-57.4010286821297
3499,-75.0688373186441,-69.333739199692,-79.0710596065475,-76.2185507821422,-74.6978888829203,-73.6719055188739,-72.8564864654642,-72.156929523928,-71.5287057697123,-70.9465628373762,-70.3941661224707,-69.8597159079645,-69.333739199692,-68.8077624914194,-68.2733122769133,-67.7209155620078,-67.1387726296717,-66.5105488754559,-65.8109919339197,-64.9955728805101,-63.9695895164637,-62.4489276172417,-59.5964187928365
3500,-82.4539699486822,-75.8853855517338,-85.6227057968002,-82.7701970197904,-81.2495351458348,-80.2235517988355,-79.4081327589743,-78.7085758290615,-78.080352085284,-77.4982091626204,-76.9458124568932,-76.4113622512671,-75.8853855517338,-75.3594088522005,-74.8249586465745,-74.2725619408472,-73.6904190181836,-73.0621952744061,-72.3626383444933,-71.5472193046321,-70.5212359576328,-69.0005740836772,-66.1480653066674
3501,-82.1891791769885,-83.2575595497145,-92.9948796330507,-90.1423709034191,-88.6217090547207,-87.5957257247622,-86.7803066984446,-86.0807497801509,-85.4525260468077,-84.8703831338131,-84.3179864372608,-83.7835362405116,-83.2575595497145,-82.7315828589173,-82.1971326621681,-81.6447359656158,-81.0625930526212,-80.434369319278,-79.7348124009843,-78.9193933746667,-77.8934100447082,-76.3727481960098,-73.5202394663782
3502,-80.5878420270476,-86.6827183911004,-96.4200383127655,-93.5675296304948,-92.0468678070443,-91.0208844941204,-90.2054654813414,-89.5059085746627,-88.8776848517501,-88.2955419484209,-87.7431452610402,-87.2086950731646,-86.6827183911004,-86.1567417090362,-85.6222915211605,-85.0698948337798,-84.4877519304507,-83.859528207538,-83.1599713008593,-82.3445522880803,-81.3185689751565,-79.797907151706,-76.9453984694353
3503,-86.0038334085476,-87.0211767796601,-96.7584965397129,-93.9059879047859,-92.3853261065741,-91.3593428106788,-90.5439238114334,-89.8443669163654,-89.2161432038795,-88.6340003102123,-88.0816036319999,-87.5471534529946,-87.0211767796601,-86.4952001063257,-85.9607499273204,-85.4083532491079,-84.8262103554407,-84.1979866429549,-83.4984297478868,-82.6830107486415,-81.6570274527461,-80.1363656545344,-77.2838570196074
3504,-82.4853669969924,-89.5444789518683,-99.2817985503676,-96.429289962767,-94.9086281897848,-93.8826449109117,-93.0672259251951,-92.3676690417335,-91.7394453396706,-91.1573024556619,-90.6049057866143,-90.0704556164762,-89.5444789518683,-89.0185022872603,-88.4840521171222,-87.9316554480747,-87.3495125640659,-86.721288862003,-86.0217319785414,-85.2063129928248,-84.1803297139517,-82.6596679409695,-79.8071593533689
3505,-92.2056978557811,-88.2593954491426,-97.9967148861474,-95.144206345856,-93.6235445980942,-92.5975613362371,-91.7821423640443,-91.082585492185,-90.4543618005412,-89.8722189261874,-89.3198222663013,-88.7853721050272,-88.2593954491426,-87.7334187932581,-87.1989686319839,-86.6465719720979,-86.064429097744,-85.4362054061003,-84.7366485342409,-83.9212295620482,-82.8952463001911,-81.3745845524293,-78.5220760121378
3506,-88.5444402310071,-92.1697689585863,-101.907088234155,-99.0545797411559,-97.5339180186052,-96.507934773758,-95.6925158150841,-94.9929589548228,-94.3647352735944,-93.7825924088919,-93.2301957581642,-92.6957456057507,-92.1697689585863,-91.643792311422,-91.1093421590085,-90.5569455082807,-89.9748026435783,-89.3465789623499,-88.6470221020885,-87.8316031434147,-86.8056198985674,-85.2849581760168,-82.4324496830173
3507,-97.140741449462,-91.3779569944194,-101.115276108611,-98.2627676628868,-96.742105965538,-95.7161227376945,-94.9007037925346,-94.201146943867,-93.5729232730502,-92.9907804179956,-92.4383837764227,-91.9039336328667,-91.3779569944194,-90.8519803559721,-90.3175302124161,-89.7651335708432,-89.1829907157886,-88.5547670449718,-87.8552101963042,-87.0397912511444,-86.0138080233008,-84.4931463259521,-81.6406378802274
3508,-92.9192534479861,-94.5971468378314,-104.334465790705,-101.481957392238,-99.9612957200821,-98.935312509236,-98.1198935775852,-97.4203367405072,-96.7921130800981,-96.2099702346879,-95.6575736022666,-95.1231234675648,-94.5971468378314,-94.0711702080979,-93.5367200733961,-92.9843234409748,-92.4021805955646,-91.7739569351556,-91.0744000980776,-90.2589811664267,-89.2329979555806,-87.7123362834247,-84.8598278849576
3509,-89.0276019858235,-92.7128548220823,-102.450173613697,-99.5976652624697,-98.0770036154975,-97.0510204216427,-96.235601503496,-95.5360446780033,-94.9078210279983,-94.3256781922289,-93.7732815689558,-93.2388314431051,-92.7128548220823,-92.1868782010596,-91.6524280752088,-91.1000314519357,-90.5178886161663,-89.8896649661613,-89.1901081406686,-88.374689222522,-87.3487060286671,-85.8280443816949,-82.975536030468
3510,-89.7325400522864,-87.964187983336,-97.7015066137494,-94.8489983097457,-93.328336687948,-92.3023535110783,-91.4869346064308,-90.7873777925193,-90.1591541529144,-89.5770113267824,-89.0246147126542,-88.4901645956512,-87.964187983336,-87.4382113710208,-86.9037612540178,-86.3513646398896,-85.7692218137576,-85.1409981741528,-84.4414413602412,-83.6260224555938,-82.600039278724,-81.0793776569263,-78.2268693529226
3511,-80.5289069350834,-84.2021080131741,-93.9394264824454,-91.0869182256476,-89.5662566290152,-88.5402734691244,-87.7248545779712,-87.0252977756366,-86.3970741464282,-85.81493132993,-85.2625347249434,-84.728084616785,-84.2021080131741,-83.6761314095632,-83.1416813014048,-82.5892846964182,-82.00714187992,-81.3789182507116,-80.679361448377,-79.8639425572239,-78.8379593973331,-77.3172978007006,-74.4647895439029
3512,-77.619714271204,-75.5289220122245,-85.2662403204122,-82.4137321108032,-80.8930705393269,-79.8670873964088,-79.0516685187451,-78.3521117279832,-77.7238881091674,-77.1417453022996,-76.5893487064512,-76.0548986071342,-75.5289220122245,-75.0029454173147,-74.4684953179977,-73.9160987221493,-73.3339559152815,-72.7057322964657,-72.0061755057038,-71.1907566280401,-70.164773485122,-68.6441119136457,-65.7916037040368
3513,-63.2241516674448,-67.780597302392,-77.5179154495547,-74.6654072871174,-73.1447457407881,-72.1187626148366,-71.3033437506574,-70.6037869714639,-69.9755633630371,-69.393420565796,-68.8410239790826,-68.3065738886037,-67.780597302392,-67.2546207161803,-66.7201706257014,-66.167774038988,-65.585631241747,-64.9574076333201,-64.2578508541267,-63.4424319899474,-62.4164488639959,-60.8957873176667,-58.0432791552293
3514,-55.6607585751539,-54.4010622490817,-64.138380235278,-61.2858721199951,-59.7652105988037,-58.7392274898127,-57.923808639113,-57.2242518714839,-56.5960282734421,-56.0138854858244,-55.4614889082425,-54.9270388265986,-54.4010622490817,-53.8750856715649,-53.340635589921,-52.7882390123391,-52.2060962247214,-51.5778726266796,-50.8783158590505,-50.0628970083508,-49.0369138993597,-47.5162523781683,-44.6637442628854
3515,-40.9208948918287,-42.0515688083716,-51.78888663366,-48.9363785655145,-47.4157170694518,-46.3897339774149,-45.57431514019,-44.8747583841209,-44.2465347964605,-43.6643920184626,-43.111995450009,-42.5775453771968,-42.0515688083716,-41.5255922395465,-40.9911421667342,-40.4387455982807,-39.8566028202828,-39.2283792326223,-38.5288224765533,-37.7134036393283,-36.6874205472915,-35.1667590512288,-32.3142509830832
3516,-25.0832901033973,-26.75237813822,-36.489695802659,-33.6371877816336,-32.1165263106905,-31.0905432356018,-30.2751244118466,-29.5755676673334,-28.9473440900505,-28.365201321669,-27.8128047623404,-27.2783546983566,-26.75237813822,-26.2264015780834,-25.6919515140997,-25.139554954771,-24.5574121863895,-23.9291886091066,-23.2296318645934,-22.4142130408382,-21.3882299657495,-19.8675684948064,-17.015060473781
3517,-8.22332601026279,-9.68499847309284,-19.4223159767409,-16.5698080028186,-15.049146556986,-14.0231634988391,-13.2077446885488,-12.5081879555873,-11.8799643886782,-11.2978216299095,-10.7454250797025,-10.2109750245441,-9.68499847309284,-9.15902192164161,-8.62457186648317,-8.0721753162762,-7.49003255750752,-6.86180899059836,-6.16225225763688,-5.34683344734658,-4.32085038919973,-2.80018894336713,0.0523190305552017
3518,3.41116224492673,8.35223662889737,-1.38508071401815,1.46742721281823,2.98808863354949,4.01407167476059,4.82949047159089,5.52904719300488,6.15727074954405,6.73941349870338,7.29181003979202,7.82626008612837,8.35223662889737,8.87821317166638,9.41266321800273,9.96505975909137,10.5472025082507,11.1754260647899,11.8749827862039,12.6904015830342,13.7163846242453,15.2370460449765,18.0895539718129
3519,25.130328753675,23.3887954274949,13.6514782452535,16.503986125021,18.02464752066,19.0506305449415,19.8660493283167,20.5656060381874,21.1938295843604,21.7759723239138,22.3283688558875,22.8628188934049,23.3887954274949,23.9147719615848,24.4492219991023,25.0016185310759,25.5837612706294,26.2119848168023,26.911541526673,27.7269603100482,28.7529433343297,30.2736047299687,33.1261126097363
3520,45.6628270352501,41.8479873977889,32.1106703761633,34.9631782088791,36.483839579435,37.509822586793,38.325241356718,39.0247980550496,39.6530215908601,40.2351643208112,40.7875608436731,41.3220108723749,41.8479873977889,42.3739639232029,42.9084139519047,43.4608104747666,44.0429532047177,44.6711767405282,45.3707334388598,46.1861522087848,47.2121352161428,48.7327965866987,51.5853044194145
3521,60.0946835524385,61.0779399112449,51.3406230501767,54.1931308358579,55.7137921813398,56.7397751717805,57.5551939282602,58.2547506150569,58.8829741405086,59.4651168608609,60.0175133746144,60.5519633945037,61.0779399112449,61.6039164279862,62.1383664478755,62.690762961629,63.2729056819812,63.901129207433,64.6006858942297,65.4161046507093,66.4420876411501,67.962748986632,70.8152567723131
3522,78.3933227530382,76.7766364804794,67.0393197799103,69.8918275185739,71.412488838991,72.4384718125205,73.2538905555597,73.9534472308257,74.5816707459225,75.1638134566793,75.7162099613277,76.2506599724078,76.7766364804794,77.3026129885511,77.8370629996311,78.3894595042795,78.9716022150364,79.5998257301332,80.2993824053992,81.1148011484383,82.1407841219679,83.6614454423849,86.5139531810485
3523,101.068353782229,92.2183106974937,82.4809941573655,85.3335018490285,86.8541631443898,87.8801461010143,88.6955648306179,89.3951214943574,90.023344999103,90.6054877002679,91.1578841958146,91.6923341980885,92.2183106974937,92.7442871968989,93.2787371991728,93.8311336947194,94.4132763958844,95.04149990063,95.7410565643695,96.5564752939731,97.5824582505976,99.1031195459588,101.955627237622
3524,108.704590171265,109.67338074867,99.9360643689239,102.788572013604,104.309233283918,105.335216223644,106.150634939817,106.850191592034,107.478415086432,108.060557778008,108.612954264457,109.147404257928,109.67338074867,110.199357239411,110.733807232882,111.286203719331,111.868346410907,112.496569905305,113.196126557522,114.011545273695,115.037528213421,116.558189483735,119.410697128415
3525,116.278349365877,119.557673882959,109.820357663538,112.672865261251,114.193526506528,115.219509429361,116.034928132108,116.734484772807,117.362708256861,117.944850938853,118.497247416206,119.031697400877,119.557673882959,120.083650365041,120.618100349712,121.170496827065,121.752639509056,122.380862993111,123.08041963381,123.895838336557,124.92182125939,126.442482504667,129.29499010238
3526,123.420939187284,125.027163977774,115.289847918619,118.142355469383,119.663016689631,120.688999595577,121.504418284903,122.203974914088,122.832198387803,123.414341060213,123.966737528474,124.501187504349,125.027163977774,125.553140451198,126.087590427073,126.639986895334,127.222129567744,127.850353041459,128.549909670644,129.36532835997,130.391311265916,131.911972486165,134.764480036929
3527,121.10478950352,127.980222493465,118.242906594518,121.095414098349,122.616075293578,123.642058182644,124.457476858554,125.157033476229,125.785256939608,126.36739960244,126.919796061612,127.454246028694,127.980222493465,128.506198958236,129.040648925317,129.59304538449,130.175188047322,130.8034115107,131.502968128375,132.318386804285,133.344369693351,134.86503088858,137.717538392412
3528,126.163212857978,124.606592707094,114.869276968297,117.721784425214,119.242445595432,120.268428467624,121.083847130122,121.783403736292,122.411627189338,122.993769842596,123.546166292683,124.080616250974,124.606592707094,125.132569163214,125.667019121506,126.219415571593,126.80155822485,127.429781677897,128.129338284066,128.944756946565,129.970739818756,131.491400988975,134.343908445891
3529,130.197557967785,122.364454029625,112.62713845092,115.479645860938,117.000307006155,118.026289861479,118.841708510571,119.541265105239,120.169488547956,120.751631191643,121.304027632648,121.838477582153,122.364454029625,122.890430477098,123.424880426602,123.977276867607,124.559419511294,125.187642954011,125.887199548679,126.702618197772,127.728601053095,129.249262198312,132.10176960833
3530,122.412765906408,120.829271552427,111.091956133756,113.944463496893,115.465124617118,116.491107455579,117.30652609127,118.00608267444,118.634306106833,119.216448740952,119.768845172878,120.303295113599,120.829271552427,121.355247991255,121.889697931976,122.442094363902,123.024236998021,123.652460430414,124.352017013584,125.167435649275,126.193418487736,127.714079607961,130.566586971098
3531,114.95707143671,113.601914566249,103.864599307554,106.717106623826,108.237767719068,109.263750540673,110.079169162967,110.778725734645,111.406949156716,111.989091781271,112.541488204122,113.075938136062,113.601914566249,114.127890996435,114.662340928376,115.214737351227,115.796879975782,116.425103397853,117.124659969531,117.940078591825,118.96606141343,120.486722508672,123.339229824944
3532,104.531013543003,103.919646354296,94.1823312555187,97.0348385249439,98.5554995952116,99.5814823999666,100.396901008869,101.096457569058,101.724680980812,102.306823595806,102.859220009585,103.393669932748,103.919646354296,104.445622775844,104.980072699007,105.532469112786,106.11461172778,106.742835139534,107.442391699723,108.257810308625,109.283793113381,110.804454183648,113.656961453073
3533,89.1562085726416,91.877408707661,82.1400937687435,84.9926009913383,86.513262036641,87.5392448245523,88.3546634200678,89.0542199687717,89.6824433702119,90.2645859756489,90.8169823803591,91.3514322947477,91.877408707661,92.4033851205742,92.9378350349628,93.490231439673,94.07237404511,94.7005974465502,95.4001539952541,96.2155725907697,97.2415553786809,98.7622164239836,101.614723646578
3534,73.2633230769595,76.4369957617952,66.6996809826798,69.5521881584613,71.0728491788079,72.0988319498814,72.9142505320149,73.6138070692382,74.2420304603684,74.8241730562517,75.3765694518963,75.9110193575139,76.4369957617952,76.9629721660766,77.4974220716942,78.0498184673388,78.6319610632221,79.2601844543523,79.9597409915755,80.775159573709,81.8011423447826,83.3218033651292,86.1743105409107
3535,66.4717072943856,59.5202278731948,49.7829132538235,52.6354203828085,54.1560813782082,55.1820641324501,55.9974827012064,56.6970392269532,57.3252626077772,57.9074051941102,58.4598015806926,58.9942514775423,59.5202278731948,60.0462042688473,60.580654165697,61.1330505522794,61.7151931386124,62.3434165194364,63.0429730451832,63.8583916139395,64.8843743681814,66.4050353635811,69.2575424925661
3536,47.8459154552241,47.5826816717268,37.8453672120418,40.6978742942474,42.2185352647091,43.2445180021255,44.0599365575094,44.7594930717839,45.3877164423053,45.9698590190916,46.522255396615,47.0567052847001,47.5826816717268,48.1086580587536,48.6431079468387,49.1955043243621,49.7776469011484,50.4058702716698,51.1054267859443,51.9208453413282,52.9468280787446,54.4674890492063,57.3199961314119
3537,31.9727530530137,32.3330414856623,22.5957271856057,25.4482342210488,26.9688951665816,27.9948778871786,28.8102964291949,29.5098529320012,30.1380762922239,30.7202188594668,31.2726152279345,31.8070651072581,32.3330414856623,32.8590178640665,33.3934677433901,33.9458641118579,34.5280066791007,35.1562300393234,35.8557865421298,36.6712050841461,37.6971878047431,39.2178487502759,42.070355785719
3538,7.72981612104254,17.0991194829886,7.36180534250252,10.2143123312001,11.734973251813,12.7609559555966,13.5763744842503,14.2759309755926,14.9041543255202,15.4862968832232,16.0386932426385,16.5731431132038,17.0991194829886,17.6250958527733,18.1595457233386,18.7119420827539,19.2940846404569,19.9223079903846,20.6218644817269,21.4372830103805,22.4632657141641,23.983926634777,26.8364336234746
3539,-6.50180698056961,-2.47807332282432,-12.2153873037975,-9.36288036182861,-7.84221946612655,-6.81623677915017,-6.0008182638544,-5.30126178397195,-4.67303844433558,-4.09089589616902,-3.53849954580286,-3.00404968399272,-2.47807332282432,-1.95209696165593,-1.41764709984579,-0.865250749479624,-0.283108201313064,0.345115138323306,1.04467161820575,1.86009013350153,2.88607282047791,4.40673371617995,7.25924065814886
3540,-13.1501079469086,-18.5591649725932,-28.2964787941113,-25.4439718988541,-23.9233110280539,-22.8973283578787,-22.081909855936,-21.3823533875092,-20.7541300581604,-20.1719875195269,-19.6195911782066,-19.0851413251484,-18.5591649725932,-18.0331886200381,-17.4987387669799,-16.9463424256596,-16.364199887026,-15.7359765576772,-15.0364200892505,-14.2210015873077,-13.1950189171325,-11.6743580463323,-8.82185115107517
3541,-26.4241432405998,-28.1557212551892,-37.8930349173098,-35.0405280687475,-33.5198672228401,-32.49388456946,-31.6784660808654,-30.9789096238903,-30.3506863048253,-29.7685437757213,-29.2161474434436,-28.6816975991342,-28.1557212551892,-27.6297449112441,-27.0952950669347,-26.542898734657,-25.960756205553,-25.3325328864881,-24.6329764295129,-23.8175579409183,-22.7915752875382,-21.2709144416309,-18.4184075930685
3542,-38.3108595288002,-37.8595414917664,-47.5968549945473,-44.7443481926629,-43.2236873716393,-42.1977047350482,-41.382286259797,-40.6827298142693,-40.0545065054845,-39.4723639859065,-38.9199676626682,-38.3855178271045,-37.8595414917664,-37.3335651564283,-36.7991153208646,-36.2467189976262,-35.6645764780482,-35.0363531692634,-34.3367967237357,-33.5213782484845,-32.4953956118934,-30.9747347908699,-28.1222279889855
3543,-52.4946995577196,-47.1024867045609,-56.8398000480597,-53.9872932928364,-52.4666324966877,-51.4406498768795,-50.6252314149669,-49.9256749808824,-49.297451682374,-48.7153091723187,-48.1629128581164,-47.6284630312952,-47.1024867045609,-46.5765103778267,-46.0420605510055,-45.4896642368032,-44.9075217267478,-44.2792984282395,-43.579741994155,-42.7643235322424,-41.7383409124342,-40.2176801162855,-37.3651733610622
3544,-59.9996209940865,-57.6379816280549,-67.3752948123292,-64.52278810375,-63.0021273324672,-61.9761447294358,-61.1607262808569,-60.4611698582116,-59.832946569976,-59.2508040694398,-58.6984077642703,-58.1639579461884,-57.6379816280549,-57.1120053099215,-56.5775554918396,-56.02515918667,-55.4430166861339,-54.8147933978982,-54.1152369752529,-53.299818526674,-52.2738359236427,-50.7531751523598,-47.9006684437807
3545,-72.0000327276451,-65.4006568179294,-75.1379698430368,-72.2854631810849,-70.7648024346589,-69.7388198483984,-68.9234014131484,-68.2238450019381,-67.5956217239714,-67.013479232951,-66.461082936811,-65.9266331274652,-65.4006568179294,-64.8746805083937,-64.3402306990479,-63.7878344029079,-63.2056919118875,-62.5774686339208,-61.8779122227105,-61.0624937874605,-60.0365112012,-58.515850454774,-55.6633437928221
3546,-73.9367547825584,-74.3590094650671,-84.0963223310651,-81.2438157157237,-79.7231549941455,-78.6971724246497,-77.8817540027238,-77.1821976029444,-76.553974335243,-75.9718318537349,-75.4194355666211,-74.8849857660084,-74.3590094650671,-73.8330331641259,-73.2985833635131,-72.7461870763994,-72.1640445948913,-71.5358213271899,-70.8362649274105,-70.0208465054845,-68.9948639359887,-67.4742032144106,-64.6216965990692
3547,-77.1481152190358,-78.6063743103565,-88.3436870173026,-85.4911804485548,-83.9705197518155,-82.9445371990784,-82.1291187904717,-81.429562402119,-80.8013391446792,-80.21919667268,-79.6668003945892,-79.1323506027063,-78.6063743103565,-78.0803980180067,-77.5459482261238,-76.993551948033,-76.4114094760338,-75.783186218594,-75.0836298302413,-74.2682114216346,-73.2422288688975,-71.7215681721582,-68.8690616034104
3548,-83.021227676953,-81.1905438415084,-90.9278563894601,-88.075349867289,-86.5546891953797,-85.5287066593952,-84.713288264103,-84.0137318871729,-83.3855086399909,-82.8033661774971,-82.2509699084261,-81.7165201252699,-81.1905438415084,-80.6645675577469,-80.1301177745907,-79.5777215055196,-78.9955790430259,-78.3673557958439,-77.6677994189138,-76.8523810236216,-75.8263984876371,-74.3057378157278,-71.4532312935567
3549,-93.3423856646069,-84.6951189045307,-94.4324312935455,-91.5799248179344,-90.059264170846,-89.033281651608,-88.2178632696254,-87.5183069041138,-86.890083667186,-86.3079412141942,-85.7555449541396,-85.221095179707,-84.6951189045307,-84.1691426293545,-83.6346928549218,-83.0822965948672,-82.5001541418754,-81.8719309049476,-81.172374539436,-80.3569561574534,-79.3309736382155,-77.8103129911271,-74.957806515516
3550,-98.7050102726334,-91.5015697201167,-101.238881950252,-98.386375521184,-96.8657148989075,-95.8397323964101,-95.0243140277323,-94.3247576736351,-93.6965344469577,-93.1143920034645,-92.5619957524231,-92.0275459867109,-91.5015697201167,-90.9755934535226,-90.4411436878104,-89.888747436769,-89.3066049932758,-88.6783817665984,-87.9788254125012,-87.1634070438234,-86.137424541326,-84.6167639190495,-81.7642574899815
3551,-91.7644067131222,-97.4897454387191,-107.227057510032,-104.37455112749,-102.853890530017,-101.827908044254,-101.012489688876,-100.312933346189,-99.6847101297587,-99.1025676957606,-98.5501714537292,-98.0157216967342,-97.4897454387191,-96.963769180704,-96.4293194237089,-95.8769231816775,-95.2947807476794,-94.6665575312488,-93.9670011885618,-93.1515828331841,-92.1256003474211,-90.6049397499476,-87.752433367406
3552,-94.5711416744483,-96.0894850114612,-105.82679692401,-102.974290587977,-101.453630015298,-100.427647546263,-99.6122292041809,-98.9126728729,-98.2844496667124,-97.7023072422061,-97.1499110091813,-96.6154612609004,-96.0894850114612,-95.5635087620221,-95.0290590137411,-94.4766627807164,-93.89452035621,-93.2662971500224,-92.5667408187415,-91.751322476659,-90.7253400076245,-89.2046794349451,-86.3521730989129
3553,-93.4845524990647,-96.0683376188188,-105.80564937266,-102.95314308312,-101.432482535226,-100.406500082914,-99.5910817541216,-98.8915254342428,-98.2633022382945,-97.6811598232764,-97.1287635992552,-96.5943138596851,-96.0683376188188,-95.5423613779525,-95.0079116383825,-94.4555154143612,-93.8733729993431,-93.2451498033949,-92.545593483516,-91.7301751547239,-90.7041927024117,-89.1835321545174,-86.3310258649779
3554,-93.5438824456004,-94.8104614810202,-104.547773076211,-101.695266833147,-100.174606310029,-99.1486238744334,-98.3332055589269,-97.6336492504459,-97.0054260647334,-96.4232836592001,-95.870887444179,-95.3364377133168,-94.8104614810202,-94.2844852487236,-93.7500355178614,-93.1976393028403,-92.6154968973071,-91.9872737115945,-91.2877174031135,-90.472299087607,-89.4463166520112,-87.925656128893,-85.0731498858295
3555,-92.8174873144074,-93.5721801001203,-103.309491536718,-100.456985340114,-98.9363248417628,-97.9103424228773,-97.0949241206516,-96.3953678235644,-95.7671446480838,-95.185002252032,-94.6326060460078,-94.0981563238503,-93.5721801001203,-93.0462038763904,-92.5117541542328,-91.9593579482087,-91.3772155521569,-90.7489923766762,-90.049436079589,-89.2340177773633,-88.2080353584779,-86.6873748601269,-83.8348686635225
3556,-96.9253293059274,-91.9378341317568,-101.675145409819,-98.8226392596569,-97.3019787860642,-96.275996383883,-95.4605780949334,-94.7610218092358,-94.1327986439834,-93.5506562574096,-92.9982600603792,-92.4638103469232,-91.9378341317568,-91.4118579165904,-90.8774082031343,-90.3250120061039,-89.7428696195301,-89.1146464542777,-88.4150901685801,-87.5996718796305,-86.5736894774493,-85.0530290038566,-82.2005228536946
3557,-97.2388954881902,-92.7587610270729,-102.496072146657,-99.6435660429203,-98.1229055940769,-97.0969232085939,-96.2815049329156,-95.5819486586035,-94.9537255035757,-94.3715831264765,-93.8191869384365,-93.2847372336789,-92.7587610270729,-92.232784820467,-91.6983351157093,-91.1459389276693,-90.5637965505701,-89.9355733955423,-89.2360171212303,-88.4205988455519,-87.394616460069,-85.8739560112256,-83.0214499074892
3558,-83.6719545371414,-92.7100668416741,-102.447377802837,-99.5948717455091,-98.0742113214061,-97.0482289526154,-96.2328106902035,-95.5332544272729,-94.9050312824659,-94.3228889148379,-93.7704927357851,-93.2360430397227,-92.7100668416741,-92.1840906436256,-91.6496409475631,-91.0972447685104,-90.5151024008824,-89.8868792560754,-89.1873229931448,-88.3719047307329,-87.3459223619422,-85.8252619378392,-82.9727558805117
3559,-79.0709191421554,-84.2076164951731,-93.9449272979714,-91.092421287036,-89.5717608876645,-88.54577853556,-87.7303602864098,-87.0308040348565,-86.4025809002668,-85.8204385421065,-85.2680423720377,-84.7335926846674,-84.2076164951731,-83.6816403056788,-83.1471906183085,-82.5947944482397,-82.0126520900794,-81.3844289554897,-80.6848727039364,-79.8694544547862,-78.8434721026817,-77.3228117033102,-74.4703056923748
