"t","y","mu","q_001","q_005","q_010","q_015","q_020","q_025","q_030","q_035","q_040","q_045","q_050","q_055","q_060","q_065","q_070","q_075","q_080","q_085","q_090","q_095","q_099"
4278,-7.94422558076154,-6.02915186842109,-11.3332249216796,-9.84582845822067,-8.97211492719338,-8.38738291192783,-7.91928064827175,-7.56334832789895,-7.19918941289484,-6.88144274539147,-6.5654445366571,-6.24890882878847,-5.99544622039336,-5.71811132772888,-5.45584973171763,-5.15137631410581,-4.82140224922711,-4.48257881672312,-4.07394575627928,-3.63557258079096,-3.08783777021614,-2.20047882603246,-0.588525279403395
4279,-5.95259110583473,-4.37429393892312,-10.0938297242361,-8.4161481989307,-7.53033386416678,-6.9498654011064,-6.44987258766693,-6.00427191775012,-5.61095728879191,-5.31462053077207,-4.97063778212104,-4.67656250945672,-4.38409520737061,-4.09510692713606,-3.78202556703178,-3.46756583315588,-3.154319013588,-2.80205424535611,-2.36906744789796,-1.8754955145411,-1.25481694485081,-0.309799380055276,1.34877645441832
4280,-3.53541737370543,-2.95045838791876,-8.96031250418747,-7.09278080006357,-6.16386987159913,-5.48895080641327,-5.03664123211191,-4.62141717219983,-4.25875582148522,-3.92982889006403,-3.58160841338974,-3.27065335804408,-2.95048087507148,-2.63235928170276,-2.31726972071793,-1.97614685977921,-1.60952529104949,-1.23526339681528,-0.779061471530274,-0.249246430228798,0.391769224884847,1.35665897836606,3.31794332778742
4281,2.97575602120252,-1.82383516473255,-8.07026566725652,-6.17401771734565,-5.24950074271044,-4.5853593016289,-4.06921172083016,-3.54970533671455,-3.17353588113637,-2.81283035043439,-2.4846299997989,-2.16020840651065,-1.83823559731752,-1.53128072106687,-1.21473846228165,-0.861449061173707,-0.513172126833451,-0.115910549924644,0.327002359928285,0.826139838499715,1.45870226015494,2.3483820986805,4.24779930063583
4282,-2.85768460868623,-0.996464944211325,-7.48481340871853,-5.39791974552556,-4.4828941955104,-3.84625276651067,-3.27564235364141,-2.79915519595133,-2.44111140773358,-2.05685142924992,-1.72406023013837,-1.35660619976972,-0.976112376355631,-0.666567641956245,-0.357396841326641,-0.0197251625463691,0.373698611016739,0.748808737640757,1.21248558003053,1.78268493660298,2.41756554326681,3.52324518023288,5.38648740345053
4283,-1.06169332955053,-0.624230928050389,-6.10742615409887,-4.46562329605286,-3.56822957407041,-2.99936534570146,-2.52639037371953,-2.10813822227092,-1.77434853434759,-1.45757055276238,-1.16174886116015,-0.861595088825883,-0.614736025484788,-0.298516993647968,0.00848377657873008,0.308168883721141,0.616824590614975,0.939013734591774,1.30974812390618,1.83699793669125,2.41177791560106,3.23249493976717,4.96671027525051
4284,3.76660943308816,-0.602118328034891,-5.88900350652536,-4.34799000601235,-3.48854802943247,-2.94494531138848,-2.46292484139778,-2.06245931620934,-1.74867327220487,-1.4252586912225,-1.11866226979538,-0.822499737542461,-0.5298458834646,-0.251160003559588,0.043658615300034,0.313044599820307,0.636758946794846,0.980294165168398,1.37321603932476,1.84169556923261,2.42682610579105,3.12650181710793,5.07821467087747
4285,-0.1666524537586,-0.867096148813186,-7.54362128274941,-5.63095633577422,-4.4947349133482,-3.82293402270115,-3.2795125001401,-2.81379778871999,-2.38206996280885,-1.99592241488762,-1.62841518446856,-1.25491443694136,-0.903983217125154,-0.552822612341759,-0.206550124017726,0.165649030585756,0.53405098388741,0.96897544553354,1.44533126452263,2.01139731244245,2.71900338963522,3.71176638075519,5.80318515084813
4286,5.47706010199227,-1.44702005805149,-9.1610393215036,-6.74015337397213,-5.52059103629648,-4.71385650083975,-4.15028621004836,-3.60498543717212,-3.13696079572446,-2.68068801277233,-2.2621600351607,-1.86056972789458,-1.4920000165006,-1.08328738628565,-0.653359880043875,-0.24666161057384,0.124532619293675,0.597768080341508,1.12089865034694,1.78234019708504,2.5487495256122,3.77684213707255,6.14863410239146
4287,-4.51041547701176,-2.16266076969613,-9.07088205648546,-6.76103993087462,-5.71243574794032,-5.01919649752039,-4.53995693120036,-4.06969259609572,-3.64586846787727,-3.23490005188775,-2.86537126795674,-2.52784828441355,-2.20058435061891,-1.83968957957588,-1.4537745541601,-1.05086894124983,-0.658801995373248,-0.305303798600659,0.124646895258108,0.683591130849753,1.41644088711148,2.42635822996416,4.53810512822763
4288,-2.59247451584617,-3.08123889959012,-9.47740961292029,-7.55231642414849,-6.49771398150436,-5.85723528441218,-5.32254964537126,-4.8657800559745,-4.4602749682613,-4.04967861745795,-3.69105724810677,-3.38064308161647,-3.06185599885853,-2.71965119720572,-2.36963507033678,-2.03730723178806,-1.64217058646314,-1.30156348130143,-0.889539683367068,-0.378605988515755,0.313883598481938,1.3040300094303,3.23196442500875
4289,-3.46343760706847,-3.97603871165503,-10.51957700282,-8.54730551802087,-7.54399504300811,-6.84739569079097,-6.3335257414405,-5.89892163195483,-5.4243534165551,-5.04016123691447,-4.68652526681345,-4.32554741870964,-3.99934711410162,-3.62197100368621,-3.27631702763384,-2.90876022538338,-2.48085780598638,-2.06609852354849,-1.62778638053391,-1.02592293690321,-0.340826018793649,0.692982839893266,2.69470755532926
4290,-3.42062974799716,-4.77232689426669,-10.0921938824915,-8.48831374179166,-7.61441971861744,-7.1164328646293,-6.66038028854457,-6.23208749115024,-5.91806553371005,-5.59997139454576,-5.30879202646506,-5.00344194316436,-4.70940034259193,-4.44582265341156,-4.13443711222606,-3.85881733139988,-3.54293243701411,-3.19558130565384,-2.81474296640307,-2.38593314357854,-1.84410749157856,-1.09015578962035,0.768143308407821
4291,-4.78591277476327,-5.372182970819,-11.7442410592713,-9.89837957035428,-8.87779269946506,-8.20296865503345,-7.6781496757964,-7.24250953964427,-6.82942835327236,-6.48783758394949,-6.10300307713247,-5.74712827603018,-5.45486596546523,-5.12705763750552,-4.80597981705245,-4.42053703792303,-4.00191966343763,-3.59131096253069,-3.13841006057161,-2.5687055438952,-1.9001561704804,-0.780857838432771,1.26831489168518
4292,-8.05968845989787,-5.70771812094755,-12.7576471180961,-10.8399753952749,-9.62632753732332,-8.92077558658092,-8.26116574557894,-7.76045771371418,-7.33943912714383,-6.91963870341331,-6.50279046494998,-6.11558020472589,-5.73012071157518,-5.35173137409017,-4.96811405289725,-4.53863676466521,-4.10440644292816,-3.60758570872058,-3.11501707816134,-2.52026997526784,-1.73961274947175,-0.610342120852734,1.67751024363698
4293,-1.29774370594674,-5.73584763623345,-12.0785255603856,-10.1673322951101,-9.15826507553136,-8.52815492056313,-8.00885840445353,-7.56179182630492,-7.15258171690646,-6.7826446455101,-6.44299681584341,-6.09480037729114,-5.75367529441443,-5.409965713937,-5.09362789251571,-4.74701742968037,-4.38398315404073,-3.94851696535918,-3.490012052578,-2.92586284208585,-2.30568788817793,-1.32190999005197,0.718412566254149
4294,-8.16450954599501,-5.32103065070718,-12.3718411276729,-10.2869825880027,-9.16758178695579,-8.34905179591837,-7.76435507451401,-7.2825030591233,-6.8420620642932,-6.43641375346955,-6.06874379500089,-5.71013844858055,-5.35133340174518,-5.00417199371335,-4.60766106751846,-4.20020666415989,-3.81766026752542,-3.37951993973454,-2.89380676097516,-2.33601826037302,-1.6642251695607,-0.454912624586406,1.91772332559105
4295,1.72259001400419,-4.57978833714712,-11.9795895385554,-9.55502964436626,-8.37788870151482,-7.63201737597664,-7.03481139178969,-6.48783403762023,-6.06598547276298,-5.66832747163859,-5.27288108148434,-4.88833375523435,-4.52873546511678,-4.20428522383087,-3.81509739785694,-3.45809097263607,-3.05103857270348,-2.59939220158067,-2.10933559031464,-1.51203539040096,-0.738552080603331,0.378491800461197,2.76444174422163
4296,-0.665635134670342,-3.38436826852635,-10.6170092240625,-8.37857029309182,-7.28276606631765,-6.42658411733144,-5.86575040351964,-5.3959356503659,-4.94177625421038,-4.50712539829654,-4.15142461125679,-3.7515822860862,-3.41731175652744,-3.05261599625607,-2.67919240284272,-2.30437867871642,-1.86827141443437,-1.41143571013489,-0.897764183413821,-0.343460735054923,0.438393735464888,1.5892858058965,3.75496650090997
4297,8.29106074425903,-1.88453552113262,-8.44440279220638,-6.33416180173801,-5.3346534641486,-4.67565406341264,-4.17057360962653,-3.74758390099613,-3.34525876595711,-2.93757084264493,-2.58114750523213,-2.27038150286062,-1.90667406764186,-1.53021917186141,-1.15641902107108,-0.789370045012865,-0.368737306792531,0.00735202011718007,0.504310170039205,1.03185222240228,1.79685960656444,2.78846008426363,4.64694130754688
4298,-1.93382193018848,-0.0596888336169572,-6.83115497347365,-4.7930080560819,-3.66454199286542,-2.98622135336394,-2.39713960359655,-1.9354184156927,-1.53529321615893,-1.12198388634117,-0.796532787072325,-0.444150030473557,-0.0765167838980221,0.285566318373487,0.687592801594267,1.09286384844765,1.51982500781084,1.97912677917721,2.41257578723263,2.96121794261457,3.76394038481148,4.77660482722363,6.8532006886556
4299,1.72093731701065,1.83458922215399,-6.33316833827332,-3.94289979639963,-2.57144013747502,-1.78399466923336,-1.0489349549727,-0.496072662414001,0.0178615010462413,0.498403970988859,0.939897702689431,1.37194294612852,1.81751219632393,2.26881950215939,2.700147369787,3.16193015393173,3.58478308041245,4.08647212008792,4.67015710762109,5.39594462573375,6.18568248845948,7.33451308990249,9.72407553850269
4300,8.55989722744764,3.80643319170775,-5.67345089125161,-2.6931215095342,-1.14485474157393,-0.251885738516957,0.591430908053692,1.2567073369765,1.87544610172056,2.369760082967,2.83477171463187,3.34355076483632,3.82169290268236,4.33753933204014,4.82932870648743,5.32446529802172,5.88456937695552,6.45431761041905,7.07255224470596,7.85991506492951,8.8917434091105,10.5119951445201,13.2086604169297
4301,4.64681694560461,5.75407771110104,-3.10730100386153,-0.254429603448094,1.18110490307623,2.04660835217936,2.74418105278655,3.36605926160137,3.9478646384391,4.45458595372815,4.91571037486361,5.33921942348764,5.78643091649571,6.24157489157569,6.72821068063323,7.20782883153094,7.74902536161294,8.26265218327429,8.8600665599312,9.62609811783731,10.5570179327961,11.9838567904193,14.8838617616408
4302,5.03815592102212,7.50293109750369,-0.33900646028298,1.85021779978437,3.07821808140355,3.95896819600448,4.60985127496714,5.24110165112492,5.70972631524902,6.17579749708742,6.62254503690044,7.06177046545091,7.4849255941782,7.8832738662081,8.31157239283998,8.7793986665689,9.29570726762295,9.81406417932254,10.4211575520919,11.1174723747408,11.9283244955477,13.2196514927571,16.4230902796952
4303,10.4123736616061,8.96720338730919,-0.694637704086683,2.40959679787442,3.88029034196079,4.97514572342407,5.75163722895985,6.47709161857512,7.02082711443003,7.56848539391662,8.06410880564501,8.58177610496879,9.04610084817786,9.524863050802,9.99160139388251,10.4842164839354,11.0106439392009,11.5840831620691,12.1639731566569,12.891403180948,13.9022421880652,15.2942571695587,18.2701988547597
4304,9.03058443790946,10.069658910368,1.55036476144614,4.14473779441561,5.46464516138577,6.3692480967096,7.10763843292854,7.7583765446499,8.28658067632459,8.76033119793386,9.21133150655399,9.65821225897159,10.0874203108974,10.5519785132025,10.9979875489584,11.4956357689237,11.9854941733679,12.4917842422471,13.110690054275,13.7796382875877,14.731839954562,16.0527006893563,18.8911863797621
4305,10.9683540681628,10.6941398772138,2.92390252036403,5.14905203404704,6.4940803042246,7.23079991598353,7.87955467364207,8.44131821074994,8.93920645443615,9.38443483561495,9.81536189224518,10.2376942521102,10.6718283535284,11.1267044217176,11.5359474326945,11.9757904139782,12.4167598040675,12.9777912722879,13.5224054386314,14.2491887925377,15.1071616797552,16.4725808929358,18.7300054887142
4306,10.9430984353615,10.8049779090947,3.79134384491798,6.02831189562269,7.13342514730764,7.7713712115753,8.3874182395939,8.90644896695407,9.36627803407458,9.77888595094437,10.1264606030104,10.4592686257583,10.8339646598727,11.1675645232133,11.5054652755874,11.8790117042346,12.2546115950078,12.6951680469879,13.1294504949916,13.7230240892022,14.5209731943084,15.5895585936762,17.7359724436758
4307,7.32696437545436,10.3611697291721,4.11027464422481,6.19087610079757,7.10154272835297,7.73481754999339,8.22657330994717,8.59727425982694,9.01694787519297,9.34467972449116,9.70025028715875,10.0564993377343,10.3947677264947,10.7747808667415,11.120294295616,11.4433154989585,11.8152368106341,12.1816103818243,12.5744451308944,13.1149947134884,13.6697652509404,14.5976619433331,16.4530356884741
4308,4.13150890388663,9.32568063240333,3.0673200180238,5.17320141496588,6.12664574652589,6.7590989193615,7.20098616942239,7.60878377611269,7.99720549237463,8.33195581985673,8.66067697552725,8.97224053872856,9.3114292103231,9.63822881529796,9.9351732702952,10.3302748099096,10.7077882154013,11.0724156666653,11.5130327635564,11.974997015682,12.6113497748602,13.5561451508337,15.3823681325744
4309,7.36691375601359,7.76744203532859,-0.449624510626375,2.21306049772443,3.54146697369174,4.32844779560251,4.92031522122461,5.51827144542592,6.01852024015741,6.51422070104481,6.91278389247368,7.32981472451819,7.7505369499303,8.13660311795818,8.54064172928415,9.03026297101405,9.5040987348394,9.98110810994759,10.5146171645369,11.1802379424468,11.9431029034669,13.3027190477051,15.5379924265202
4310,8.29589839963473,5.77625667215279,-0.662852039100472,1.18918026765324,2.23111627376118,2.99987911514943,3.51466793588404,4.00987939649193,4.40648066004807,4.74097044568646,5.07859995192297,5.4271153102365,5.77062086501261,6.10040581884119,6.41734833375974,6.82987581350369,7.17072996239896,7.59049051797115,8.04028247823463,8.58135615346747,9.29853942216086,10.2115090059251,12.1946019336578
4311,7.52591712148638,3.44066985354261,-2.68128330070052,-0.816377463973782,0.17122244676227,0.844709373861531,1.37460687149258,1.74204201036736,2.16099695792124,2.4912740653256,2.84277093284378,3.17358279925721,3.49416884330008,3.78951547164217,4.12417196112507,4.43631585624391,4.80074042596837,5.20663391343172,5.59073758566791,6.10096875830161,6.79980675566262,7.70954269942692,9.64341268735607
4312,1.61139722634132,0.830336282708172,-6.73188109601545,-4.37180641061779,-3.17931026682731,-2.44481760302947,-1.81639038099072,-1.26491493784842,-0.822999100571948,-0.385453315637928,0.0429370069025158,0.455875967940515,0.879899480571542,1.24614326537561,1.64440545400481,2.08060853502834,2.51625074007551,3.02758964086444,3.57709238666307,4.15948461628294,4.94987271691146,6.12448048439858,8.30909838604605
4313,-1.89793220340348,-1.95879437996819,-10.0603637684531,-7.78571563818674,-6.41507706562056,-5.52588039983542,-4.77972341874989,-4.23388869619252,-3.77208013790895,-3.33884167442809,-2.90121820900106,-2.45253155986414,-2.03650217533692,-1.62412590518128,-1.20427810781909,-0.781606347734298,-0.208121872829084,0.243901389578427,0.846618469533937,1.5662336062961,2.40941215141459,3.69131075243456,6.11055075200314
4314,-5.4096412920247,-4.77614070056344,-13.4058958719486,-10.9560887264607,-9.61281791667665,-8.73098114071869,-7.9223575150804,-7.26313519506037,-6.68222422054259,-6.15258263522018,-5.68243699999605,-5.21225746756449,-4.73997764073594,-4.29156112081705,-3.82799904118171,-3.36299930313831,-2.84686374948009,-2.31637215938838,-1.64394823295416,-0.846564441558023,0.148102133062524,1.53557152536266,4.3694084190148
4315,-8.06145043404747,-7.49005634114671,-15.4581735831772,-13.2318132879497,-12.016272010072,-11.1290280753477,-10.4583235108964,-9.86288883000157,-9.33288502870736,-8.83647236507868,-8.37692392635686,-7.95306074941433,-7.49654308881715,-7.10025474901697,-6.7100432101338,-6.28154615675162,-5.78689436036795,-5.25391805488163,-4.72222150030507,-3.99555847536265,-3.17104814561209,-1.87365356742086,0.467380655952382
4316,-13.3528503627257,-9.97027782960708,-18.5612891133568,-16.0671095224044,-14.6974414718264,-13.6918076098943,-12.9528759007552,-12.3302815047573,-11.7928027322396,-11.2917692180295,-10.8376980727576,-10.3626954863634,-9.90830247214775,-9.45969744413891,-8.99201936081422,-8.5155830565294,-8.0587668830451,-7.46388142829037,-6.88130553226279,-6.23629028912402,-5.31328833394469,-3.85001154460424,-1.2221009131632
4317,-14.1018473552835,-12.1240479898906,-20.5000857125665,-17.716730453451,-16.4321540395047,-15.6045691771587,-14.927687938817,-14.3841808732991,-13.9144543788319,-13.4548158899889,-13.0055766776747,-12.5960358864406,-12.1578357978197,-11.7645420633927,-11.3218101452905,-10.8566255458086,-10.3750133089419,-9.82031239895709,-9.28688504842786,-8.56356795649809,-7.68711094280282,-6.3782329902489,-3.83176959592461
4318,-18.8939458639523,-13.8304048476471,-22.9646688527626,-20.16413407989,-18.812456906099,-17.8074433684612,-17.0651833733888,-16.4320369831296,-15.8240493500526,-15.3452749573576,-14.8589923925072,-14.4095400921208,-13.9633951471603,-13.471497264866,-13.0119443958541,-12.5033757356716,-12.0214426996234,-11.482864913906,-10.8737992452053,-10.0526577944067,-9.15853364299275,-7.66496689829531,-4.82462616478541
4319,-11.7124902136667,-15.0537177639214,-23.3719240686942,-20.9784709770549,-19.6447829888742,-18.7507062673569,-18.0405989928732,-17.4482954111433,-16.9421283608286,-16.435037149688,-16.0055304095071,-15.5214968015131,-15.0474832603559,-14.5683550025329,-14.1585154162873,-13.7233541907209,-13.2243742678068,-12.7385314223687,-12.1778268800513,-11.4751204162538,-10.5450478867198,-9.22972126369031,-6.25610773131874
4320,-8.68716693713858,-15.6893120851647,-24.9836109354665,-22.031406297747,-20.6073698784887,-19.640596748248,-18.9268120024151,-18.2686642092738,-17.6587826566266,-17.1487161953132,-16.6973597608815,-16.207136224305,-15.7420613410793,-15.2870820899469,-14.8200575493678,-14.3335787625202,-13.7191289534007,-13.099321525631,-12.4903684569818,-11.7159336563012,-10.7128148713177,-9.18168177489004,-6.47262072872852
4321,-2.03601651801046,-15.7697700587007,-26.9814277385847,-23.5948114834756,-21.6923431486696,-20.6087812049004,-19.7663265657922,-18.9550676459415,-18.2272677999436,-17.5964870002108,-17.0753858062345,-16.484708139695,-15.8484676848084,-15.2818652071066,-14.7850230132235,-14.191064226998,-13.5355700258343,-12.8372456746959,-12.0807620015434,-11.0944613035632,-9.95316235958614,-8.06960587307511,-4.95295373998374
4322,-20.7781276683764,-15.3036260804503,-26.1761870281227,-23.1584291167603,-21.4664225912029,-20.2432435156303,-19.2316947248127,-18.4694709349805,-17.7303438934798,-16.9980458384815,-16.3713585075102,-15.8065566750108,-15.1915557533713,-14.5507061660275,-13.9923937856589,-13.3845531692454,-12.7727327297268,-12.1019857450775,-11.3461168206013,-10.5124672370285,-9.30149942848524,-7.59166237098558,-4.57725087901968
4323,-14.9361130695269,-14.4272629289544,-26.5927149850276,-22.6761327620646,-20.8650085861822,-19.541070406116,-18.6050652187036,-17.7234989857777,-16.9549277289012,-16.2805769083581,-15.632329716607,-15.008634413736,-14.3527479809691,-13.7529428867251,-13.1237375161294,-12.4825366046994,-11.7938981345801,-10.9622982615268,-10.0060216520112,-9.12419245831453,-8.01398426045289,-6.14956589806755,-2.35848362679335
4324,-22.7630786217627,-13.1402585242694,-25.6470936768493,-21.7312739350544,-19.8330686230437,-18.4863723132441,-17.4953772860191,-16.6220515684165,-15.8127959751784,-15.0843253293976,-14.4094053417542,-13.8192202928872,-13.1699857863242,-12.5234464131112,-11.8766124107806,-11.2459428605838,-10.598962655649,-9.9136837258694,-9.08100453480218,-8.05418923370424,-6.71618222684916,-4.87357718598757,-0.999548971218259
4325,-8.92395237262351,-11.5775311863839,-23.9958753241696,-20.2659288961336,-18.3679316068334,-17.0313083133649,-15.9635760880833,-15.1893153744649,-14.4727147442943,-13.7151291606452,-13.0490359513416,-12.4490143552698,-11.8709519739813,-11.265303487438,-10.5683518722636,-9.88260995055734,-9.0700627049223,-8.33191745910847,-7.54892874452193,-6.60885642326799,-5.22214556217189,-3.16548159564689,0.0555410865782064
4326,-9.46323785132438,-9.78703076534789,-22.4776012927694,-18.4760652070303,-16.4723996431954,-15.0665986944258,-14.0636919644935,-13.1469392558556,-12.4163697369547,-11.7329439905936,-11.0940478946662,-10.4382276587189,-9.77704615968717,-9.14127694190121,-8.42695244052259,-7.68780146810273,-6.93500106645268,-6.07831121159163,-5.34150257467548,-4.30126937007774,-2.93413509221713,-0.828757428089655,2.79773066768469
4327,-4.34604541176687,-7.92428573754482,-18.7974965036416,-15.5896707142323,-13.8352102693517,-12.6781678092479,-11.7619504761481,-11.0327456926352,-10.3659913943063,-9.75469213956581,-9.16176287452146,-8.54125482935868,-7.9731756054611,-7.3818165770544,-6.8111951125719,-6.17508167875507,-5.57239357536674,-4.86651260343166,-4.06602848322459,-3.19590030934156,-2.05601338990913,-0.402345378984933,3.11050479305099
4328,0.650572555027153,-6.08501873327524,-16.8391238918632,-13.2618162290642,-11.6208602468234,-10.4719660290269,-9.62265482133644,-8.92326447407077,-8.32804458300448,-7.70587995350233,-7.10172824464142,-6.52902476818551,-6.00516858648648,-5.46692765450699,-4.88614509084796,-4.37960019620552,-3.80837157623274,-3.08699177483806,-2.38141970087971,-1.57591924035552,-0.556403049253749,1.22438029889851,4.39483641339908
4329,-2.50266644434023,-4.34858470400402,-11.6561146493358,-9.55947248675518,-8.37185478549051,-7.58052930694949,-6.95500816259293,-6.45531323834623,-5.99770319100013,-5.54806076105668,-5.15048835535059,-4.74217287562414,-4.36477884677314,-3.96610182889548,-3.62475280401144,-3.22714488138925,-2.81120065961022,-2.36461656297621,-1.8861586137568,-1.23273105929501,-0.388405816175887,0.908297713686381,3.01318637909375
4330,-1.3216961494114,-2.89070430008763,-10.5361244655821,-8.00831416444244,-6.98318705537341,-6.23203970887677,-5.60632242312561,-5.04071733984363,-4.55308133709505,-4.13824374533344,-3.69810776135442,-3.27772075162639,-2.88066025331984,-2.47822352483479,-2.14006609536048,-1.72332999750288,-1.26210640174357,-0.784242403425325,-0.243517792982031,0.285136255997958,1.084291691861,2.52550780048045,4.58699071865257
4331,-1.61481932542065,-1.7470699078357,-10.3862966770382,-7.59647164361853,-6.29147143077978,-5.41824141252667,-4.68532828454126,-4.13636131543615,-3.59677581044542,-3.08309992126918,-2.60418808607298,-2.17501891657798,-1.73873050236494,-1.23306943073521,-0.798004646659442,-0.328031611177711,0.117208314913676,0.647661423624691,1.26469232530278,1.97180411017159,2.92216345269733,4.18077321789445,6.51310334684654
4332,3.6948945765618,-0.968411755335769,-9.70275000741273,-7.10118933155483,-5.64979628484375,-4.7739593668169,-4.11641749331743,-3.51634656707943,-2.95134346875413,-2.41807475282622,-1.94798869006221,-1.46783357619993,-1.00847150855831,-0.526120850700037,-0.0557747184167796,0.439643894954672,0.955795620986034,1.57758493696986,2.1475533051493,2.84246969700799,3.76057692977053,5.24182150472066,7.9204499579356
4333,1.22851776496679,-0.534189956448297,-8.63682364107938,-6.09465677262042,-4.79400663890446,-3.96447695403631,-3.29617191625299,-2.77285728063457,-2.29648638051395,-1.83283351054255,-1.36361063291776,-0.973752907179308,-0.593145266581113,-0.181833677751572,0.208130854946092,0.64719789807704,1.09753618944582,1.62672016112005,2.16564619735107,2.79425826672273,3.61054863351878,4.94785124603931,7.0951304989772
4334,1.02842744469294,-0.486700855966589,-7.2837381746154,-5.29281212112849,-4.19667128208603,-3.48980205677813,-2.89972704333515,-2.42999598261835,-2.00334063549363,-1.59145583546883,-1.14996166530062,-0.813064766657593,-0.487405847176207,-0.0964574251719509,0.271552098105316,0.635862161824786,1.0241087219214,1.44791699889057,1.92943029466387,2.55019630764643,3.26989543228053,4.34852892825728,6.51031879020916
4335,8.14970935803728,-0.779882841617238,-8.17072687576845,-6.00070805537189,-4.86251289454597,-4.03688870348435,-3.40845928319328,-2.89737874924637,-2.4192306955557,-1.99203146004932,-1.55764844104129,-1.15787579520324,-0.742701701633329,-0.354307234569643,0.0253462392155294,0.460797025621939,0.915374067968494,1.38120885829482,1.87694931093883,2.44393447185662,3.21789584571689,4.39841260878685,6.45695402667469
4336,-3.71663129099771,-1.29701776895434,-9.00259574048243,-6.67772285300133,-5.42297847922763,-4.61917842205695,-3.97625842353407,-3.51396745985176,-3.01388237888479,-2.56983907853389,-2.09174773827527,-1.65015557197222,-1.26402514133693,-0.853957417566372,-0.464015732616975,-0.0205891008037218,0.498890427389469,0.955188263815944,1.51415016162155,2.13062727757255,2.92897355570333,4.12148058456918,6.3326733371012
4337,-1.42659712797259,-2.09786289028057,-10.1228865531478,-7.59399475993412,-6.34461484775267,-5.51624534407316,-4.81670300865962,-4.24197508030352,-3.75142358359087,-3.32066643583632,-2.85866876113267,-2.47490260583443,-2.04634434189728,-1.64523703690928,-1.17225108695118,-0.687048510947714,-0.221576347123044,0.259689249937913,0.801483199075004,1.43745874210285,2.36854945320415,3.4109452206507,5.90209429729958
4338,-3.36276673502761,-2.98371765576013,-10.4245891101063,-8.06905105885918,-6.95444993022484,-6.19753510906036,-5.59288221057162,-5.09903867132393,-4.61295115314,-4.16577662640448,-3.77659761962778,-3.3991681621394,-2.98045078398826,-2.60784123010138,-2.23139000790169,-1.79757785583412,-1.43655074254414,-0.996459666990515,-0.437434093001483,0.16230324133083,0.92697845367264,2.2272612105341,4.69663630751327
4339,-10.2985584726382,-3.88550645173657,-9.99038184033565,-8.18952515409762,-7.16613806220827,-6.56810565029828,-6.09018115221372,-5.5869010140508,-5.20567840363261,-4.83390180844351,-4.48524406770142,-4.15504836835921,-3.8327294214652,-3.52351756891091,-3.19998680306572,-2.87391243931984,-2.51150158079528,-2.14766240524422,-1.7329726653854,-1.24151082665546,-0.567034013056523,0.386231893011713,2.14520715907592
4340,-4.32607061167798,-4.76612041184453,-10.8748045300414,-8.8215004189324,-7.97694193520875,-7.37322363966372,-6.88346789226708,-6.48127869152421,-6.13090935111387,-5.773691414551,-5.47528911543414,-5.12834224860752,-4.81336518266945,-4.51130044893179,-4.19324585094779,-3.85633567018477,-3.53777973663982,-3.16619891278411,-2.72080933767973,-2.22002038575777,-1.64376063829203,-0.613437385430265,1.074651609662
4341,-3.00866427056541,-5.36722001889658,-11.6256703967386,-9.64286382834017,-8.74312322147857,-8.10486655580876,-7.61703894781462,-7.18591902722336,-6.81833728081065,-6.43505741810051,-6.08360565580268,-5.73768758234934,-5.40966734897321,-5.07574996265942,-4.73575228077709,-4.36396111639044,-3.99911751083466,-3.60435459345946,-3.16366785776071,-2.63973509698854,-1.9253311426691,-0.953656152503604,0.930084712048927
4342,-6.81055110568949,-5.67278294806307,-12.1039168442502,-10.0560441526718,-9.03711080538821,-8.39281148620378,-7.86165790528852,-7.40351663455127,-7.00458087372208,-6.56922454929922,-6.25992608733672,-5.94949652010772,-5.62833819332353,-5.29401833430963,-4.93973413384506,-4.61169215997724,-4.22788028995377,-3.8072256202496,-3.36742585853493,-2.8511832043359,-2.18756552235879,-1.29351480609306,0.788956692261125
4343,-5.64068190831871,-5.67576995902069,-12.5488235055038,-10.3701997966341,-9.28451408515408,-8.62824861588573,-8.11968772082141,-7.648488916203,-7.24771412245366,-6.8369633471792,-6.44217722030676,-6.05878464827715,-5.70767332869373,-5.35383759677661,-4.98213979586385,-4.63340746036144,-4.23681435791539,-3.82013365511326,-3.26072532963661,-2.72191186639819,-1.99637812275698,-0.841058569988711,1.21555064382896
4344,-7.24885200283371,-5.28983398457254,-10.3857187497826,-8.84557123620572,-8.06296095950853,-7.52656959363977,-7.09902958887277,-6.75870262978283,-6.43374689984792,-6.1531054580906,-5.84067482482265,-5.55471924760726,-5.28933865692647,-5.0237004081281,-4.72616205435525,-4.40796343742002,-4.13594290329181,-3.81441557863732,-3.47401938736051,-2.98246703398434,-2.44433397577691,-1.55149589540936,-0.208167113892182
4345,-2.986564281935,-4.54828751525936,-9.54969377733266,-8.0793133773232,-7.27223567411398,-6.76275196038343,-6.38346869083383,-6.0094360203754,-5.65835033605717,-5.31678613021123,-5.04987579941616,-4.7740353938829,-4.50570657970409,-4.23222346099246,-3.98279159355648,-3.7076165260098,-3.40955726738182,-3.08053570243924,-2.74879135351542,-2.38727565403483,-1.82466534353953,-1.01189667060663,0.669036962784964
